ID,Pred
2023_1103_1314,0.19831030987862147
2023_1104_1314,0.37275594596111766
2023_1112_1314,0.4550218164776585
2023_1120_1314,0.39389541916802046
2023_1124_1314,0.4504092752363572
2023_1129_1314,0.2544435260001253
2023_1140_1314,0.33578853454971025
2023_1155_1314,0.33892368043643323
2023_1158_1314,0.16342015901712664
2023_1159_1314,0.17615396554421797
2023_1161_1314,0.23575814709505855
2023_1163_1314,0.5585120239892314
2023_1166_1314,0.44629096709658383
2023_1173_1314,0.24725136146481266
2023_1179_1314,0.2542678962278169
2023_1181_1314,0.38947189149942757
2023_1182_1314,0.34255380506584543
2023_1194_1314,0.29471017606366284
2023_1196_1314,0.29733817527380946
2023_1211_1314,0.33019208293061314
2023_1212_1314,0.04817178962847384
2023_1213_1314,0.11168857638827372
2023_1222_1314,0.5459480542355668
2023_1224_1314,0.042182585207032136
2023_1228_1314,0.44938984303024154
2023_1235_1314,0.48990233092841334
2023_1241_1314,0.10948286010719462
2023_1242_1314,0.4048616503477361
2023_1246_1314,0.42407927167573856
2023_1253_1314,0.129467346568552
2023_1255_1314,0.058805164954016345
2023_1266_1314,0.4855950040952637
2023_1270_1314,0.0604807849215158
2023_1277_1314,0.23758730565462272
2023_1280_1314,0.313186310644529
2023_1287_1314,0.16304115304313013
2023_1301_1314,0.4043133796632657
2023_1304_1314,0.3192290066916093
2023_1305_1314,0.2630023392540423
2023_1307_1314,0.3783420073327276
2023_1103_1321,0.22832105427320706
2023_1104_1321,0.5345686683486225
2023_1112_1321,0.3758759245694719
2023_1120_1321,0.5578873779917234
2023_1124_1321,0.6285602674790087
2023_1129_1321,0.4578531978710731
2023_1140_1321,0.4947307160806246
2023_1155_1321,0.4970797783903085
2023_1158_1321,0.2522485601493136
2023_1159_1321,0.2010807576034736
2023_1161_1321,0.44020184375154464
2023_1163_1321,0.8261044966337149
2023_1166_1321,0.6212189200415115
2023_1173_1321,0.4539432188885249
2023_1179_1321,0.4644568974054032
2023_1181_1321,0.5526936912259173
2023_1182_1321,0.5781756441248224
2023_1194_1321,0.4721933691070006
2023_1196_1321,0.505664672968977
2023_1211_1321,0.5204388190008757
2023_1212_1321,0.1019390418124803
2023_1213_1321,0.4303100771616107
2023_1222_1321,0.8165584885011491
2023_1224_1321,0.0914109750188617
2023_1228_1321,0.6283099794869402
2023_1235_1321,0.40269665804791527
2023_1241_1321,0.42406237898332816
2023_1242_1321,0.5669479163996929
2023_1246_1321,0.5986854503194454
2023_1253_1321,0.15186902909763916
2023_1255_1321,0.12249752308759826
2023_1266_1321,0.40235088003804964
2023_1270_1321,0.3199151950979782
2023_1277_1321,0.5063781972445177
2023_1280_1321,0.49026287136449154
2023_1287_1321,0.18471458752440942
2023_1301_1321,0.6478048458673434
2023_1304_1321,0.49693056456027174
2023_1305_1321,0.4704109073872176
2023_1307_1321,0.623643622533752
2023_1314_1321,0.7690057963661208
2023_1103_1324,0.5591059431402382
2023_1104_1324,0.8301148953790569
2023_1112_1324,0.8243665134076813
2023_1120_1324,0.8458468851150528
2023_1124_1324,0.841750523691938
2023_1129_1324,0.7810164583644548
2023_1140_1324,0.8075399389595681
2023_1155_1324,0.8084275785012028
2023_1158_1324,0.5837586471557218
2023_1159_1324,0.5264719434982548
2023_1161_1324,0.7667633702536542
2023_1163_1324,0.8710713529526907
2023_1166_1324,0.838186313232215
2023_1173_1324,0.7868279432177513
2023_1179_1324,0.7896205657515624
2023_1181_1324,0.8421660726061713
2023_1182_1324,0.7893393160041454
2023_1194_1324,0.7970674702053413
2023_1196_1324,0.8260586525765378
2023_1211_1324,0.8218645645603907
2023_1212_1324,0.3970116329731896
2023_1213_1324,0.5888603137862218
2023_1222_1324,0.8650445662498549
2023_1224_1324,0.38111417705907696
2023_1228_1324,0.8416097287355657
2023_1235_1324,0.8475409479292016
2023_1241_1324,0.5838093310692238
2023_1242_1324,0.8496618282388289
2023_1246_1324,0.8264667312199048
2023_1253_1324,0.48932414455404605
2023_1255_1324,0.43595341233210655
2023_1266_1324,0.8444907593089339
2023_1270_1324,0.4610978842490624
2023_1277_1324,0.8200164999092417
2023_1280_1324,0.8120134460095876
2023_1287_1324,0.5043513661059911
2023_1301_1324,0.8470511660195355
2023_1304_1324,0.8179846752943092
2023_1305_1324,0.7929295245441187
2023_1307_1324,0.8273661431204827
2023_1314_1324,0.8389100997059595
2023_1321_1324,0.8159618706631689
2023_1103_1332,0.19985799830165976
2023_1104_1332,0.6059464642080872
2023_1112_1332,0.7038115590249
2023_1120_1332,0.6292672428281212
2023_1124_1332,0.6346159869632113
2023_1129_1332,0.4814713161147481
2023_1140_1332,0.5770527193655135
2023_1155_1332,0.578498342834569
2023_1158_1332,0.3361499491539107
2023_1159_1332,0.17313354193923167
2023_1161_1332,0.4629879109691567
2023_1163_1332,0.6543547371608697
2023_1166_1332,0.6290973522629247
2023_1173_1332,0.2674229669087686
2023_1179_1332,0.487205636509506
2023_1181_1332,0.6238982766510923
2023_1182_1332,0.4413900893149279
2023_1194_1332,0.663411127301216
2023_1196_1332,0.3226546197826876
2023_1211_1332,0.5930146668713333
2023_1212_1332,0.29098263972894395
2023_1213_1332,0.4514264674828784
2023_1222_1332,0.6436104357529624
2023_1224_1332,0.2858467442600334
2023_1228_1332,0.6340870638751258
2023_1235_1332,0.7423553513662863
2023_1241_1332,0.4451362655192609
2023_1242_1332,0.6368001954581705
2023_1246_1332,0.6080922935428216
2023_1253_1332,0.3459160782149935
2023_1255_1332,0.3158962386806738
2023_1266_1332,0.7360865255754598
2023_1270_1332,0.33535329742601466
2023_1277_1332,0.3671520970422137
2023_1280_1332,0.6812665032694376
2023_1287_1332,0.15712889267307792
2023_1301_1332,0.5104428030413548
2023_1304_1332,0.6897556484198409
2023_1305_1332,0.4937361988223062
2023_1307_1332,0.48126981760895177
2023_1314_1332,0.6047384508646731
2023_1321_1332,0.3587480460593046
2023_1324_1332,0.15854418538269033
2023_1103_1345,0.16435852644987736
2023_1104_1345,0.32397459615516544
2023_1112_1345,0.40943649061956433
2023_1120_1345,0.34362625809725195
2023_1124_1345,0.4013540116632962
2023_1129_1345,0.20896060450747364
2023_1140_1345,0.28764563149243666
2023_1155_1345,0.29001274699559904
2023_1158_1345,0.12315297312750263
2023_1159_1345,0.147290528436856
2023_1161_1345,0.19393298525448446
2023_1163_1345,0.5130215344889975
2023_1166_1345,0.39612919045645095
2023_1173_1345,0.20388857712909622
2023_1179_1345,0.20942391422581674
2023_1181_1345,0.33932814957202667
2023_1182_1345,0.3107642193396975
2023_1194_1345,0.252508819374213
2023_1196_1345,0.24607655264454203
2023_1211_1345,0.2818983178211053
2023_1212_1345,0.03572771442318876
2023_1213_1345,0.08081099300666017
2023_1222_1345,0.5006692052034679
2023_1224_1345,0.031484929638204734
2023_1228_1345,0.40074496973382384
2023_1235_1345,0.4432945609627501
2023_1241_1345,0.07916091403329215
2023_1242_1345,0.35294071774498914
2023_1246_1345,0.3759290457219507
2023_1253_1345,0.10191859735647284
2023_1255_1345,0.043275628474658615
2023_1266_1345,0.43849664436198277
2023_1270_1345,0.04288041778122241
2023_1277_1345,0.19220110644740368
2023_1280_1345,0.2678948005046891
2023_1287_1345,0.13729055981748703
2023_1301_1345,0.36190621200522294
2023_1304_1345,0.2732403333501289
2023_1305_1345,0.2163826851891856
2023_1307_1345,0.3414618666393314
2023_1314_1345,0.4537731242283921
2023_1321_1345,0.1865819238011796
2023_1324_1345,0.1351223867225907
2023_1332_1345,0.3552360736548324
2023_1103_1355,0.5381632453726337
2023_1104_1355,0.8249154265417087
2023_1112_1355,0.8630766069929989
2023_1120_1355,0.8425021558093914
2023_1124_1355,0.7490381366941199
2023_1129_1355,0.8006200130290633
2023_1140_1355,0.7983782184421394
2023_1155_1355,0.799129853613931
2023_1158_1355,0.5632028828489369
2023_1159_1355,0.5047620157242506
2023_1161_1355,0.7875816460869922
2023_1163_1355,0.893508378487572
2023_1166_1355,0.7472415902350638
2023_1173_1355,0.5294514149066866
2023_1179_1355,0.8118303767975014
2023_1181_1355,0.8382789197434285
2023_1182_1355,0.5662632155179756
2023_1194_1355,0.7786921222310632
2023_1196_1355,0.5766796439001807
2023_1211_1355,0.8163841911465626
2023_1212_1355,0.37680910957489466
2023_1213_1355,0.5697741801476377
2023_1222_1355,0.886698825241643
2023_1224_1355,0.36230492797472547
2023_1228_1355,0.7481257855167204
2023_1235_1355,0.883213518886313
2023_1241_1355,0.5643179822356603
2023_1242_1355,0.8461080682998665
2023_1246_1355,0.7313403538933793
2023_1253_1355,0.46561778450256003
2023_1255_1355,0.41432978395257164
2023_1266_1355,0.8800039813449434
2023_1270_1355,0.4392110347231855
2023_1277_1355,0.8344320055397658
2023_1280_1355,0.7946115928012745
2023_1287_1355,0.48235977463909685
2023_1301_1355,0.6315608136780119
2023_1304_1355,0.8010858638404557
2023_1305_1355,0.8138257357932872
2023_1307_1355,0.6030945836810839
2023_1314_1355,0.8545707242613575
2023_1321_1355,0.8304682979308575
2023_1324_1355,0.4773939065667751
2023_1332_1355,0.6207184969079228
2023_1345_1355,0.8855772554509898
2023_1103_1359,0.4961499679291916
2023_1104_1359,0.7578514595933231
2023_1112_1359,0.753959448857785
2023_1120_1359,0.7734143909746255
2023_1124_1359,0.7707961204631203
2023_1129_1359,0.6681561002339447
2023_1140_1359,0.7711520899829988
2023_1155_1359,0.7713228549134054
2023_1158_1359,0.5194457018006144
2023_1159_1359,0.4651258486620543
2023_1161_1359,0.6526248112895002
2023_1163_1359,0.9035319080325138
2023_1166_1359,0.7655290722032543
2023_1173_1359,0.742903840148564
2023_1179_1359,0.6765361167560869
2023_1181_1359,0.7697656929839399
2023_1182_1359,0.6286264206688958
2023_1194_1359,0.7514191489026711
2023_1196_1359,0.7848277125378608
2023_1211_1359,0.7719273757763722
2023_1212_1359,0.3513820815845115
2023_1213_1359,0.6475047963514492
2023_1222_1359,0.8962056100896887
2023_1224_1359,0.34174637955715803
2023_1228_1359,0.7705714887703526
2023_1235_1359,0.7818877348672989
2023_1241_1359,0.640876930180226
2023_1242_1359,0.7773940165482595
2023_1246_1359,0.7482495869358359
2023_1253_1359,0.4249802880662815
2023_1255_1359,0.3833035010511668
2023_1266_1359,0.7781654319822963
2023_1270_1359,0.5180481711285736
2023_1277_1359,0.7765455518885218
2023_1280_1359,0.7672292957806798
2023_1287_1359,0.44466371097545915
2023_1301_1359,0.6944730707188881
2023_1304_1359,0.7742834757122805
2023_1305_1359,0.680658689706993
2023_1307_1359,0.6694033758067797
2023_1314_1359,0.8577783415831703
2023_1321_1359,0.7724691442003317
2023_1324_1359,0.438627294250484
2023_1332_1359,0.6862785562578352
2023_1345_1359,0.8937840991152128
2023_1355_1359,0.45893219507256083
2023_1103_1361,0.2473803516058106
2023_1104_1361,0.5750210255631684
2023_1112_1361,0.39996422741319315
2023_1120_1361,0.5968761657339913
2023_1124_1361,0.6388199904674473
2023_1129_1361,0.30735884059768614
2023_1140_1361,0.3241858609328196
2023_1155_1361,0.32960234084151385
2023_1158_1361,0.27815073512442295
2023_1159_1361,0.21952274667229815
2023_1161_1361,0.28432578165062156
2023_1163_1361,0.7536035967991492
2023_1166_1361,0.6319057940670881
2023_1173_1361,0.41533342687851527
2023_1179_1361,0.30392648707958814
2023_1181_1361,0.5919045844784913
2023_1182_1361,0.3800927252437626
2023_1194_1361,0.5556929093392298
2023_1196_1361,0.4681835839203321
2023_1211_1361,0.5307173372386987
2023_1212_1361,0.10741037969411328
2023_1213_1361,0.36979641119089596
2023_1222_1361,0.7430413079318047
2023_1224_1361,0.09619605846540136
2023_1228_1361,0.6385104250086163
2023_1235_1361,0.4259832711725516
2023_1241_1361,0.3649666142457945
2023_1242_1361,0.6044834062949502
2023_1246_1361,0.609754241375256
2023_1253_1361,0.1890396723318862
2023_1255_1361,0.1290584824030797
2023_1266_1361,0.42567080949091335
2023_1270_1361,0.27564607228928706
2023_1277_1361,0.5170297831468328
2023_1280_1361,0.5747993947606059
2023_1287_1361,0.2026613520544086
2023_1301_1361,0.45007086498286053
2023_1304_1361,0.582685009225999
2023_1305_1361,0.31546529030984233
2023_1307_1361,0.4190761943697796
2023_1314_1361,0.6964232859827989
2023_1321_1361,0.5106338022728908
2023_1324_1361,0.2017239907768608
2023_1332_1361,0.4384679546215589
2023_1345_1361,0.7414454218983755
2023_1355_1361,0.20942711021121335
2023_1359_1361,0.25448148589434955
2023_1103_1376,0.240544645949838
2023_1104_1376,0.5419512149121165
2023_1112_1376,0.662930544089855
2023_1120_1376,0.56460031070145
2023_1124_1376,0.6147883192564007
2023_1129_1376,0.3982733823074982
2023_1140_1376,0.4564104450842369
2023_1155_1376,0.4596022405666972
2023_1158_1376,0.25802530524217454
2023_1159_1376,0.2139242248477788
2023_1161_1376,0.3784895600163935
2023_1163_1376,0.7320594072735818
2023_1166_1376,0.6091195263068457
2023_1173_1376,0.41223278323132084
2023_1179_1376,0.40044835959749997
2023_1181_1376,0.5596169821402354
2023_1182_1376,0.3780483723973108
2023_1194_1376,0.6514304373690692
2023_1196_1376,0.46426085167963027
2023_1211_1376,0.7230340521964852
2023_1212_1376,0.10571764558411366
2023_1213_1376,0.6411149443262515
2023_1222_1376,0.7209528452834039
2023_1224_1376,0.09470335506883175
2023_1228_1376,0.6143076329769837
2023_1235_1376,0.700872750564896
2023_1241_1376,0.6328838388403408
2023_1242_1376,0.5737472805333237
2023_1246_1376,0.588355085838522
2023_1253_1376,0.18633615363712405
2023_1255_1376,0.1269614142562656
2023_1266_1376,0.6949086218131785
2023_1270_1376,0.5142925875205652
2023_1277_1376,0.5197540989980051
2023_1280_1376,0.6687647786962356
2023_1287_1376,0.19784601136002145
2023_1301_1376,0.43935742007936596
2023_1304_1376,0.6773136489560405
2023_1305_1376,0.4087513023646974
2023_1307_1376,0.4120886454577553
2023_1314_1376,0.6734701641328013
2023_1321_1376,0.513460735286542
2023_1324_1376,0.19706425014227585
2023_1332_1376,0.42905945893229513
2023_1345_1376,0.7197061113732819
2023_1355_1376,0.20631727538577735
2023_1359_1376,0.23261287481574128
2023_1361_1376,0.6893004214309641
2023_1103_1388,0.24912665176943438
2023_1104_1388,0.5739695891777793
2023_1112_1388,0.4041983801466596
2023_1120_1388,0.5964098791701075
2023_1124_1388,0.6370868536251191
2023_1129_1388,0.3102922105330253
2023_1140_1388,0.3287686820229
2023_1155_1388,0.3340324719591829
2023_1158_1388,0.27993429960320687
2023_1159_1388,0.2207045675170466
2023_1161_1388,0.28716298317972644
2023_1163_1388,0.751714587978558
2023_1166_1388,0.6300625074952143
2023_1173_1388,0.4152008782229549
2023_1179_1388,0.3075146858101626
2023_1181_1388,0.5912869724493047
2023_1182_1388,0.3789238592799339
2023_1194_1388,0.5521347627966965
2023_1196_1388,0.46919045691416034
2023_1211_1388,0.5302657485322385
2023_1212_1388,0.10789490850290331
2023_1213_1388,0.36949670222926934
2023_1222_1388,0.7408032212431898
2023_1224_1388,0.09663399297973767
2023_1228_1388,0.6367593537561935
2023_1235_1388,0.4316778920990629
2023_1241_1388,0.3645081008757446
2023_1242_1388,0.6041149841635511
2023_1246_1388,0.6074400060017123
2023_1253_1388,0.18951463754463038
2023_1255_1388,0.1298807651712468
2023_1266_1388,0.43095614389406783
2023_1270_1388,0.27314233263435916
2023_1277_1388,0.5161902212061518
2023_1280_1388,0.5717177916825437
2023_1287_1388,0.2034892329660341
2023_1301_1388,0.45023354471062416
2023_1304_1388,0.5797397022204284
2023_1305_1388,0.3188800099040828
2023_1307_1388,0.4187209221041156
2023_1314_1388,0.6931788977852759
2023_1321_1388,0.509674970444278
2023_1324_1388,0.20233067290535123
2023_1332_1388,0.4384912508177204
2023_1345_1388,0.7392316737331006
2023_1355_1388,0.21057631127589008
2023_1359_1388,0.2562772554367865
2023_1361_1388,0.4988162248967173
2023_1376_1388,0.3154543805368658
2023_1103_1389,0.5920315362677513
2023_1104_1389,0.8608438327525382
2023_1112_1389,0.8886577052076231
2023_1120_1389,0.8743857157687568
2023_1124_1389,0.780825270803636
2023_1129_1389,0.846119894563317
2023_1140_1389,0.8395647573133557
2023_1155_1389,0.8404094861163134
2023_1158_1389,0.6156181110161685
2023_1159_1389,0.5607370150284845
2023_1161_1389,0.8344986899243578
2023_1163_1389,0.9150733662841057
2023_1166_1389,0.7808518802477015
2023_1173_1389,0.5747716093349905
2023_1179_1389,0.8549101555975797
2023_1181_1389,0.8712297437797354
2023_1182_1389,0.619270144345016
2023_1194_1389,0.8231902320598633
2023_1196_1389,0.6151996618884619
2023_1211_1389,0.853664212976013
2023_1212_1389,0.4300185817699943
2023_1213_1389,0.6186089173632928
2023_1222_1389,0.9099965683641192
2023_1224_1389,0.41182753487295815
2023_1228_1389,0.779780620894448
2023_1235_1389,0.9038468296181146
2023_1241_1389,0.614174280271259
2023_1242_1389,0.8776404304173164
2023_1246_1389,0.7683260209099579
2023_1253_1389,0.5270334830087611
2023_1255_1389,0.47090967491029945
2023_1266_1389,0.9015869031083519
2023_1270_1389,0.4961920003625784
2023_1277_1389,0.8747867196440586
2023_1280_1389,0.8365932928742228
2023_1287_1389,0.5391797805927296
2023_1301_1389,0.6752405755553303
2023_1304_1389,0.8417768660903032
2023_1305_1389,0.8569686753280445
2023_1307_1389,0.6501379220553183
2023_1314_1389,0.8863019541750393
2023_1321_1389,0.8714646366626226
2023_1324_1389,0.5358255942147179
2023_1332_1389,0.6653018346681148
2023_1345_1389,0.9093904538561584
2023_1355_1389,0.5581750338917498
2023_1359_1389,0.5931168447500269
2023_1361_1389,0.8329465592942878
2023_1376_1389,0.8353077283013689
2023_1388_1389,0.8324531815735952
2023_1103_1391,0.5955386504628761
2023_1104_1391,0.8802235392378213
2023_1112_1391,0.8818477578765296
2023_1120_1391,0.8942401772135691
2023_1124_1391,0.894664333696305
2023_1129_1391,0.6584793123532634
2023_1140_1391,0.8584598858110037
2023_1155_1391,0.8590779655680589
2023_1158_1391,0.6194058273970461
2023_1159_1391,0.563683527543171
2023_1161_1391,0.6403748810125025
2023_1163_1391,0.9539932220143293
2023_1166_1391,0.8899445055561578
2023_1173_1391,0.8325019722509169
2023_1179_1391,0.6570988314934328
2023_1181_1391,0.8908741054131619
2023_1182_1391,0.6230003879183709
2023_1194_1391,0.8419649668330537
2023_1196_1391,0.8679451036691297
2023_1211_1391,0.8734107550393171
2023_1212_1391,0.43385072362359917
2023_1213_1391,0.6228276326665403
2023_1222_1391,0.9503293737445543
2023_1224_1391,0.4161300771297936
2023_1228_1391,0.8947238899410479
2023_1235_1391,0.9030515169894987
2023_1241_1391,0.6182539256970631
2023_1242_1391,0.8969068159382285
2023_1246_1391,0.8773219309245673
2023_1253_1391,0.5293177380456732
2023_1255_1391,0.47353259724135627
2023_1266_1391,0.8999166761405023
2023_1270_1391,0.4979103249334176
2023_1277_1391,0.8631916131253059
2023_1280_1391,0.8553395190394922
2023_1287_1391,0.5417166950619927
2023_1301_1391,0.6796874723923034
2023_1304_1391,0.8606959856915017
2023_1305_1391,0.6652561112767296
2023_1307_1391,0.6544635854105064
2023_1314_1391,0.9309647345331497
2023_1321_1391,0.8596772851659107
2023_1324_1391,0.5382692116651946
2023_1332_1391,0.6697821516006554
2023_1345_1391,0.9492734388544689
2023_1355_1391,0.560975584314307
2023_1359_1391,0.5968106106673294
2023_1361_1391,0.8521588942405045
2023_1376_1391,0.8545460842364391
2023_1388_1391,0.8512221705504607
2023_1389_1391,0.501822365414703
2023_1103_1395,0.20939709706879103
2023_1104_1395,0.5129862706624755
2023_1112_1395,0.35246773359275585
2023_1120_1395,0.5368424809604312
2023_1124_1395,0.6082279662204294
2023_1129_1395,0.4369127726240853
2023_1140_1395,0.4730581763633822
2023_1155_1395,0.4751331241034353
2023_1158_1395,0.23183247099633422
2023_1159_1395,0.18402897394468126
2023_1161_1395,0.42042378508715833
2023_1163_1395,0.8134912722648302
2023_1166_1395,0.6000969547484926
2023_1173_1395,0.43425982490311277
2023_1179_1395,0.444252316371242
2023_1181_1395,0.5314125772374996
2023_1182_1395,0.5606602546103273
2023_1194_1395,0.45347735424785646
2023_1196_1395,0.48451528937887656
2023_1211_1395,0.4992856511680153
2023_1212_1395,0.09179531633140431
2023_1213_1395,0.4122497071708752
2023_1222_1395,0.8035328749565108
2023_1224_1395,0.08252829587331909
2023_1228_1395,0.6081317448709173
2023_1235_1395,0.3803666763945624
2023_1241_1395,0.40612827494521625
2023_1242_1395,0.5455114597816594
2023_1246_1395,0.5773660265001352
2023_1253_1395,0.13550574009871427
2023_1255_1395,0.1102144212391594
2023_1266_1395,0.37968678845784715
2023_1270_1395,0.3082257103959329
2023_1277_1395,0.48466927312286984
2023_1280_1395,0.47092349863615585
2023_1287_1395,0.16892510788284126
2023_1301_1395,0.6278786152974938
2023_1304_1395,0.4776083196111183
2023_1305_1395,0.44951386393658593
2023_1307_1395,0.6050704017867582
2023_1314_1395,0.7535163906108849
2023_1321_1395,0.4785381979006944
2023_1324_1395,0.16809922596765184
2023_1332_1395,0.6219833750063802
2023_1345_1395,0.7999604722981057
2023_1355_1395,0.1518673715665997
2023_1359_1395,0.20891036673231678
2023_1361_1395,0.46826964890541795
2023_1376_1395,0.4654202162148155
2023_1388_1395,0.46873574609169955
2023_1389_1395,0.11434745671850977
2023_1391_1395,0.12623438632629103
2023_1103_1397,0.20446305865974432
2023_1104_1397,0.4808003902075098
2023_1112_1397,0.48420691335482774
2023_1120_1397,0.5055028836484041
2023_1124_1397,0.457572887094525
2023_1129_1397,0.34693774681124
2023_1140_1397,0.331719264974311
2023_1155_1397,0.3350728002304723
2023_1158_1397,0.25145137544374496
2023_1159_1397,0.18138670540355403
2023_1161_1397,0.3308813137227053
2023_1163_1397,0.5894755597285761
2023_1166_1397,0.45366268299765444
2023_1173_1397,0.32710470217094867
2023_1179_1397,0.351509914592542
2023_1181_1397,0.49969369512981854
2023_1182_1397,0.23086656372000422
2023_1194_1397,0.5266851267128885
2023_1196_1397,0.3734510984141416
2023_1211_1397,0.6195785242590756
2023_1212_1397,0.07963871489260585
2023_1213_1397,0.18586459556231283
2023_1222_1397,0.5770986369211862
2023_1224_1397,0.07189684250704194
2023_1228_1397,0.45651922622924723
2023_1235_1397,0.5222026171941168
2023_1241_1397,0.18189101074510822
2023_1242_1397,0.5135147598582661
2023_1246_1397,0.4315497004471866
2023_1253_1397,0.11792151879732106
2023_1255_1397,0.09562442543896485
2023_1266_1397,0.517208067324372
2023_1270_1397,0.10569411566097334
2023_1277_1397,0.6138248595513179
2023_1280_1397,0.543639851684706
2023_1287_1397,0.1676979060160043
2023_1301_1397,0.2930220003837947
2023_1304_1397,0.5518473953370835
2023_1305_1397,0.35753002198439804
2023_1307_1397,0.26314669228537224
2023_1314_1397,0.530238133718067
2023_1321_1397,0.6099151100747917
2023_1324_1397,0.1657465871605829
2023_1332_1397,0.2811265712627853
2023_1345_1397,0.5769240344109007
2023_1355_1397,0.1288876880491819
2023_1359_1397,0.23424035307118304
2023_1361_1397,0.5862081488756161
2023_1376_1397,0.32207763088768254
2023_1388_1397,0.581566021540326
2023_1389_1397,0.10509851676286014
2023_1391_1397,0.10941390463597792
2023_1395_1397,0.6330990528146252
2023_1103_1400,0.193790465352055
2023_1104_1400,0.45076319227709544
2023_1112_1400,0.580026828926178
2023_1120_1400,0.47462689810733916
2023_1124_1400,0.5695416458083007
2023_1129_1400,0.3742052266676243
2023_1140_1400,0.5076879341752053
2023_1155_1400,0.5086020731116444
2023_1158_1400,0.21543640620399915
2023_1159_1400,0.16986452558911597
2023_1161_1400,0.3592081658273429
2023_1163_1400,0.7387978872267508
2023_1166_1400,0.5614817757827087
2023_1173_1400,0.4194855632464049
2023_1179_1400,0.37908535664726356
2023_1181_1400,0.4693146212045962
2023_1182_1400,0.579132444443102
2023_1194_1400,0.43327820983712845
2023_1196_1400,0.4688877562527614
2023_1211_1400,0.5301164270427078
2023_1212_1400,0.08375870647820995
2023_1213_1400,0.5893641824621638
2023_1222_1400,0.7258692801084401
2023_1224_1400,0.07548241732557183
2023_1228_1400,0.5693970212201603
2023_1235_1400,0.6186393624441059
2023_1241_1400,0.581413390531218
2023_1242_1400,0.4844450775643878
2023_1246_1400,0.5385814386697756
2023_1253_1400,0.3584070226210706
2023_1255_1400,0.10067578942405302
2023_1266_1400,0.6125364252381509
2023_1270_1400,0.47559250396373864
2023_1277_1400,0.4680634744793862
2023_1280_1400,0.4524342098933813
2023_1287_1400,0.15572010329888628
2023_1301_1400,0.6427706069096246
2023_1304_1400,0.4600406352670963
2023_1305_1400,0.38450133922779195
2023_1307_1400,0.6224813363148722
2023_1314_1400,0.6670164589580965
2023_1321_1400,0.46216157722746454
2023_1324_1400,0.1546143851399266
2023_1332_1400,0.6382120106968573
2023_1345_1400,0.7225781386098711
2023_1355_1400,0.39353881858196776
2023_1359_1400,0.19428459257936634
2023_1361_1400,0.4978232754678116
2023_1376_1400,0.5021214880508708
2023_1388_1400,0.49633613086888917
2023_1389_1400,0.35871572008219293
2023_1391_1400,0.11527318955222303
2023_1395_1400,0.48390183584756025
2023_1397_1400,0.5951461997992911
2023_1103_1401,0.22257407781471134
2023_1104_1401,0.5238080759239462
2023_1112_1401,0.372568108068428
2023_1120_1401,0.5483894803654051
2023_1124_1401,0.6158181281732522
2023_1129_1401,0.44470425863796353
2023_1140_1401,0.48291162707205887
2023_1155_1401,0.48519798449842283
2023_1158_1401,0.24629060967139368
2023_1159_1401,0.19528898012052653
2023_1161_1401,0.42687642368895096
2023_1163_1401,0.8133641620598558
2023_1166_1401,0.607997072507324
2023_1173_1401,0.441435859726212
2023_1179_1401,0.4516827696892859
2023_1181_1401,0.542816434918383
2023_1182_1401,0.5573173313464328
2023_1194_1401,0.4610236864433209
2023_1196_1401,0.4945657106774054
2023_1211_1401,0.5094111309015779
2023_1212_1401,0.09786251927526364
2023_1213_1401,0.4169556008203256
2023_1222_1401,0.8030363987983693
2023_1224_1401,0.08782844627326035
2023_1228_1401,0.6155900578866654
2023_1235_1401,0.4023627149614747
2023_1241_1401,0.41059867354489327
2023_1242_1401,0.5573884559754382
2023_1246_1401,0.5845620596510454
2023_1253_1401,0.146213583572547
2023_1255_1401,0.11795164506184755
2023_1266_1401,0.4011736841362889
2023_1270_1401,0.30679346527461687
2023_1277_1401,0.49449506383871666
2023_1280_1401,0.4795425248840538
2023_1287_1401,0.1789422905198842
2023_1301_1401,0.6280487927553993
2023_1304_1401,0.48649785276580804
2023_1305_1401,0.45762550000587665
2023_1307_1401,0.6029356797715961
2023_1314_1401,0.7530923287240026
2023_1321_1401,0.48800742098783684
2023_1324_1401,0.1778451681981737
2023_1332_1401,0.6210397023793008
2023_1345_1401,0.7998889418943116
2023_1355_1401,0.164513178700893
2023_1359_1401,0.22248392499006073
2023_1361_1401,0.4771538628828958
2023_1376_1401,0.47469301451259416
2023_1388_1401,0.47793988075263916
2023_1389_1401,0.1240789005540209
2023_1391_1401,0.13514400728057266
2023_1395_1401,0.5102870849377924
2023_1397_1401,0.3875760068443671
2023_1400_1401,0.5275664391195589
2023_1103_1403,0.20643180917441098
2023_1104_1403,0.4976181542039858
2023_1112_1403,0.6170915093338885
2023_1120_1403,0.5221447142423871
2023_1124_1403,0.5737574522375294
2023_1129_1403,0.3550472107330978
2023_1140_1403,0.41227615144902524
2023_1155_1403,0.41492457601769317
2023_1158_1403,0.22031509213004574
2023_1159_1403,0.18270364823619129
2023_1161_1403,0.3371331009457582
2023_1163_1403,0.6956157308565826
2023_1166_1403,0.5663562935260649
2023_1173_1403,0.37131578176520114
2023_1179_1403,0.3589067572873802
2023_1181_1403,0.5164675605190292
2023_1182_1403,0.34132705365907123
2023_1194_1403,0.6025919054777165
2023_1196_1403,0.4219728957777771
2023_1211_1403,0.6746172398576027
