ID,Pred
2023_1103_1314,0.13729241899447314
2023_1104_1314,0.3469801133379493
2023_1112_1314,0.42269450913405743
2023_1120_1314,0.36755342401375657
2023_1124_1314,0.369874627324735
2023_1129_1314,0.2169036862719672
2023_1140_1314,0.23156685993128065
2023_1155_1314,0.23623201045065206
2023_1158_1314,0.1773748346633387
2023_1159_1314,0.11526822043438693
2023_1161_1314,0.19697816576298055
2023_1163_1314,0.5581039831604475
2023_1166_1314,0.3692124932646757
2023_1173_1314,0.2952625648082523
2023_1179_1314,0.2145009242399232
2023_1181_1314,0.363407450199902
2023_1182_1314,0.2023841183408335
2023_1194_1314,0.18717416872816076
2023_1196_1314,0.3445965742508129
2023_1211_1314,0.24630683701184397
2023_1212_1314,0.046379540332052646
2023_1213_1314,0.16909620150785068
2023_1222_1314,0.545628034289628
2023_1224_1314,0.04034023061445907
2023_1228_1314,0.3680504314589494
2023_1235_1314,0.45582777933480184
2023_1241_1314,0.16542190850223765
2023_1242_1314,0.3794018039127882
2023_1246_1314,0.3470645586950797
2023_1253_1314,0.1031315429742731
2023_1255_1314,0.056999128586609035
2023_1266_1314,0.45222536609036307
2023_1270_1314,0.09384734943498509
2023_1277_1314,0.23374691010660165
2023_1280_1314,0.20448310031439204
2023_1287_1314,0.1025530031285786
2023_1301_1314,0.2643658595003783
2023_1304_1314,0.20908350296944708
2023_1305_1314,0.22450287175903721
2023_1307_1314,0.23383111563796768
2023_1103_1321,0.3964792293506283
2023_1104_1321,0.6029967388985319
2023_1112_1321,0.3758759245694719
2023_1120_1321,0.6276801107227591
2023_1124_1321,0.7259228139839962
2023_1129_1321,0.4578531978710731
2023_1140_1321,0.5000740647602492
2023_1155_1321,0.5023352769375674
2023_1158_1321,0.41677902019817936
2023_1159_1321,0.36887827756751473
2023_1161_1321,0.44020184375154464
2023_1163_1321,0.8324869062093792
2023_1166_1321,0.7143254973110379
2023_1173_1321,0.4596472312463213
2023_1179_1321,0.4644568974054032
2023_1181_1321,0.6217539917553372
2023_1182_1321,0.4173129300283625
2023_1194_1321,0.4775932734975706
2023_1196_1321,0.5112345854735777
2023_1211_1321,0.35153966330464537
2023_1212_1321,0.12195134821518153
2023_1213_1321,0.4303100771616107
2023_1222_1321,0.8226021721223723
2023_1224_1321,0.11213756305750132
2023_1228_1321,0.726676221743952
2023_1235_1321,0.40269665804791527
2023_1241_1321,0.42406237898332816
2023_1242_1321,0.6341496766712561
2023_1246_1321,0.6918370279210926
2023_1253_1321,0.3275001397526463
2023_1255_1321,0.14284912874458208
2023_1266_1321,0.40235088003804964
2023_1270_1321,0.3199151950979782
2023_1277_1321,0.5063781972445177
2023_1280_1321,0.49628525509829574
2023_1287_1321,0.35142689071449507
2023_1301_1321,0.48699052735878634
2023_1304_1321,0.503252850744145
2023_1305_1321,0.4704109073872176
2023_1307_1321,0.45772421888326004
2023_1314_1321,0.7730981426820088
2023_1103_1324,0.5592025902021232
2023_1104_1324,0.6809215075468953
2023_1112_1324,0.8810101955687349
2023_1120_1324,0.6937772576702582
2023_1124_1324,0.9260657886744801
2023_1129_1324,0.6252874163426836
2023_1140_1324,0.657369944042206
2023_1155_1324,0.6606869224944807
2023_1158_1324,0.5837586471557218
2023_1159_1324,0.5265151388090867
2023_1161_1324,0.6062352184841526
2023_1163_1324,0.9339767576140947
2023_1166_1324,0.9202951473211166
2023_1173_1324,0.6180942259295352
2023_1179_1324,0.6249386327198573
2023_1181_1324,0.6916477018443488
2023_1182_1324,0.5870808963687233
2023_1194_1324,0.6376334340147903
2023_1196_1324,0.6612712436136892
2023_1211_1324,0.6683728944813722
2023_1212_1324,0.3970116329731896
2023_1213_1324,0.5888603137862218
2023_1222_1324,0.9278702363805156
2023_1224_1324,0.38111417705907696
2023_1228_1324,0.9265422242548171
2023_1235_1324,0.9068686075645372
2023_1241_1324,0.5838093310692238
2023_1242_1324,0.7031131196627192
2023_1246_1324,0.9098739138874499
2023_1253_1324,0.48932414455404605
2023_1255_1324,0.43595341233210655
2023_1266_1324,0.9026147764852102
2023_1270_1324,0.4610978842490624
2023_1277_1324,0.6621543661774411
2023_1280_1324,0.6550606579948809
2023_1287_1324,0.5043584217379037
2023_1301_1324,0.6487831170745055
2023_1304_1324,0.659961001132265
2023_1305_1324,0.6332497684598979
2023_1307_1324,0.6215929387158081
2023_1314_1324,0.8968164905925111
2023_1321_1324,0.6562996908762634
2023_1103_1332,0.4170354952760568
2023_1104_1332,0.6229369899710542
2023_1112_1332,0.8057690421958383
2023_1120_1332,0.6465943765085388
2023_1124_1332,0.6422517482558056
2023_1129_1332,0.48141217753444787
2023_1140_1332,0.5944498600415223
2023_1155_1332,0.5956855495033148
2023_1158_1332,0.4387133713030767
2023_1159_1332,0.38779439631422785
2023_1161_1332,0.46286606317206014
2023_1163_1332,0.810640616939358
2023_1166_1332,0.6363205281086308
2023_1173_1332,0.3080363239285289
2023_1179_1332,0.48716238155363034
2023_1181_1332,0.6410438221889846
2023_1182_1332,0.4400850167560431
2023_1194_1332,0.4991092321304693
2023_1196_1332,0.36409927762023475
2023_1211_1332,0.6105083530527585
2023_1212_1332,0.29098263972894395
2023_1213_1332,0.4514264674828784
2023_1222_1332,0.7996316903794911
2023_1224_1332,0.2858467442600334
2023_1228_1332,0.6417903953352257
2023_1235_1332,0.8412543605820245
2023_1241_1332,0.4451362655192609
2023_1242_1332,0.6534815232404988
2023_1246_1332,0.6149841223860306
2023_1253_1332,0.3459160782149935
2023_1255_1332,0.3158962386806738
2023_1266_1332,0.8344610924779352
2023_1270_1332,0.33535329742601466
2023_1277_1332,0.5298593623857044
2023_1280_1332,0.5196299079586333
2023_1287_1332,0.3691817378283152
2023_1301_1332,0.5106754869578968
2023_1304_1332,0.5270056647823183
2023_1305_1332,0.4937156820092513
2023_1307_1332,0.48083946429880375
2023_1314_1332,0.7480331588960399
2023_1321_1332,0.5233419198184005
2023_1324_1332,0.3617371982967396
2023_1103_1345,0.09951016034339258
2023_1104_1345,0.2969470023841881
2023_1112_1345,0.375617317667116
2023_1120_1345,0.3159815948763613
2023_1124_1345,0.3162757610104336
2023_1129_1345,0.1690664050805861
2023_1140_1345,0.17934552684090152
2023_1155_1345,0.18342659085221621
2023_1158_1345,0.13688346524915032
2023_1159_1345,0.08259139981919106
2023_1161_1345,0.15265660571998976
2023_1163_1345,0.512924864552475
2023_1166_1345,0.3149148369231218
2023_1173_1345,0.25463894478982124
2023_1179_1345,0.1670170236117245
2023_1181_1345,0.3119899216029098
2023_1182_1345,0.16209130786009776
2023_1194_1345,0.14601970895073726
2023_1196_1345,0.29589390994067827
2023_1211_1345,0.1966285950141465
2023_1212_1345,0.03386178850627362
2023_1213_1345,0.12823759353997696
2023_1222_1345,0.5006642437993086
2023_1224_1345,0.029564631760839684
2023_1228_1345,0.3147626774594362
2023_1235_1345,0.4075594513038385
2023_1241_1345,0.12537211156695682
2023_1242_1345,0.3262823249935883
2023_1246_1345,0.29476912196962846
2023_1253_1345,0.07415737110341411
2023_1255_1345,0.041394753929982084
2023_1266_1345,0.4035458407812725
2023_1270_1345,0.07104835250717581
2023_1277_1345,0.18663688909115106
2023_1280_1345,0.16061438087472116
2023_1287_1345,0.07304020671198369
2023_1301_1345,0.21340516871468196
2023_1304_1345,0.1645588557549454
2023_1305_1345,0.17540149942819058
2023_1307_1345,0.18786068261028258
2023_1314_1345,0.4540875292636745
2023_1321_1345,0.1807679104163312
2023_1324_1345,0.07377722495196308
2023_1332_1345,0.2029830179729441
2023_1103_1355,0.5381632453726337
2023_1104_1355,0.6668075152550857
2023_1112_1355,0.9032393304138581
2023_1120_1355,0.6813662846566123
2023_1124_1355,0.6822674988118874
2023_1129_1355,0.6063985759121234
2023_1140_1355,0.6410737867883752
2023_1155_1355,0.6443293775827087
2023_1158_1355,0.5632028828489369
2023_1159_1355,0.5047620157242506
2023_1161_1355,0.5867914084524902
2023_1163_1355,0.9245196609397172
2023_1166_1355,0.6832946112200652
2023_1173_1355,0.6002726662744104
2023_1179_1355,0.6070774061924368
2023_1181_1355,0.6787760392960386
2023_1182_1355,0.5662632155179756
2023_1194_1355,0.6200267221897502
2023_1196_1355,0.6461536777000652
2023_1211_1355,0.653751544857825
2023_1212_1355,0.37680910957489466
2023_1213_1355,0.5697741801476377
2023_1222_1355,0.9176710797286189
2023_1224_1355,0.36230492797472547
2023_1228_1355,0.6806861422630769
2023_1235_1355,0.9247168710225107
2023_1241_1355,0.5643179822356603
2023_1242_1355,0.6907850098401185
2023_1246_1355,0.6673149405824935
2023_1253_1355,0.46561778450256003
2023_1255_1355,0.41432978395257164
2023_1266_1355,0.9209105823577737
2023_1270_1355,0.4392110347231855
2023_1277_1355,0.6462157545529194
2023_1280_1355,0.6384341698980398
2023_1287_1355,0.48235977463909685
2023_1301_1355,0.6315608136780119
2023_1304_1355,0.6438638232993604
2023_1305_1355,0.6153434338002016
2023_1307_1355,0.6030945836810839
2023_1314_1355,0.8831337558687867
2023_1321_1355,0.6401198426013656
2023_1324_1355,0.4773939065667751
2023_1332_1355,0.6207184969079228
2023_1345_1355,0.9158247117385995
2023_1103_1359,0.4961499679291916
2023_1104_1359,0.8515026930049714
2023_1112_1359,0.8189903514608841
2023_1120_1359,0.8663536280906844
2023_1124_1359,0.8377411623267726
2023_1129_1359,0.5617702176295978
2023_1140_1359,0.5977783729345384
2023_1155_1359,0.6009881181681203
2023_1158_1359,0.5194798024788994
2023_1159_1359,0.4651258486620543
2023_1161_1359,0.5426628311511559
2023_1163_1359,0.8891854605207831
2023_1166_1359,0.8293507167901728
2023_1173_1359,0.55698293723578
2023_1179_1359,0.5634024530671699
2023_1181_1359,0.8624527058010133
2023_1182_1359,0.5218973977307139
2023_1194_1359,0.5760800722204809
2023_1196_1359,0.6035853861340479
2023_1211_1359,0.6864759445578885
2023_1212_1359,0.3513820815845115
2023_1213_1359,0.5274459904598432
2023_1222_1359,0.8816648763361686
2023_1224_1359,0.34174637955715803
2023_1228_1359,0.8382566742067716
2023_1235_1359,0.8503122096778855
2023_1241_1359,0.5219847078598473
2023_1242_1359,0.8671238511136781
2023_1246_1359,0.8121120106312937
2023_1253_1359,0.4249802880662815
2023_1255_1359,0.3833035010511668
2023_1266_1359,0.8450642039837258
2023_1270_1359,0.4058926792894531
2023_1277_1359,0.6031623113410288
2023_1280_1359,0.5949182660809703
2023_1287_1359,0.44466371097545915
2023_1301_1359,0.5876686413220167
2023_1304_1359,0.600700237884885
2023_1305_1359,0.5712909621678207
2023_1307_1359,0.5590152418390664
2023_1314_1359,0.8434490259038084
2023_1321_1359,0.5969059014509306
2023_1324_1359,0.438627294250484
2023_1332_1359,0.5768037966851809
2023_1345_1359,0.8795493370138424
2023_1355_1359,0.45893219507256083
2023_1103_1361,0.4063924827767315
2023_1104_1361,0.561004473825786
2023_1112_1361,0.5486011787092332
2023_1120_1361,0.5827911169023833
2023_1124_1361,0.7370191512751862
2023_1129_1361,0.4084317372537349
2023_1140_1361,0.34646323049932287
2023_1155_1361,0.3515449896916202
2023_1158_1361,0.35805909886346926
2023_1159_1361,0.37819089458565047
2023_1161_1361,0.3885527194426137
2023_1163_1361,0.8370482937544108
2023_1166_1361,0.7257776049156542
2023_1173_1361,0.29505578133384985
2023_1179_1361,0.4110331386690915
2023_1181_1361,0.5779159460813328
2023_1182_1361,0.3633087800899016
2023_1194_1361,0.29849904323675863
2023_1196_1361,0.350758268822908
2023_1211_1361,0.360931156764877
2023_1212_1361,0.12719977533238666
2023_1213_1361,0.30462665435167197
2023_1222_1361,0.8270968659930866
2023_1224_1361,0.11676569513664536
2023_1228_1361,0.7377306124462952
2023_1235_1361,0.5821321026503034
2023_1241_1361,0.30028788891110775
2023_1242_1361,0.5909642338552685
2023_1246_1361,0.7036720642615271
2023_1253_1361,0.3364997363489549
2023_1255_1361,0.14906084814281179
2023_1266_1361,0.5785431581104693
2023_1270_1361,0.21342357448668028
2023_1277_1361,0.6811210941618319
2023_1280_1361,0.32160597807403485
2023_1287_1361,0.36029452605069595
2023_1301_1361,0.43327570787290215
2023_1304_1361,0.32767139758193164
2023_1305_1361,0.4192318253302853
2023_1307_1361,0.401749180281123
2023_1314_1361,0.7773667688248546
2023_1321_1361,0.6766533634251126
2023_1324_1361,0.35263625756218164
2023_1332_1361,0.42127630981237013
2023_1345_1361,0.8238065300104019
2023_1355_1361,0.3693446614857382
2023_1359_1361,0.33911836323265376
2023_1103_1376,0.4047829287455603
2023_1104_1376,0.7086200657094694
2023_1112_1376,0.6697237234674406
2023_1120_1376,0.7347114736050765
2023_1124_1376,0.617440282582416
2023_1129_1376,0.40540113536101313
2023_1140_1376,0.3427032961318044
2023_1155_1376,0.34779798649415977
2023_1158_1376,0.42522743096921806
2023_1159_1376,0.37697148867864944
2023_1161_1376,0.38573373165719044
2023_1163_1376,0.8455112415081957
2023_1166_1376,0.6116064031882943
2023_1173_1376,0.29051454108193436
2023_1179_1376,0.4080191716216028
2023_1181_1376,0.7278947693821217
2023_1182_1376,0.35892147436357597
2023_1194_1376,0.4840028502043966
2023_1196_1376,0.345709213359243
2023_1211_1376,0.700016673350657
2023_1212_1376,0.12569351216153804
2023_1213_1376,0.4385007966931345
2023_1222_1376,0.8347225076572742
2023_1224_1376,0.11547453148910593
2023_1228_1376,0.6169811728619629
2023_1235_1376,0.7082461980941221
2023_1241_1376,0.43230028468332327
2023_1242_1376,0.7374309644930204
2023_1246_1376,0.5906481171324206
2023_1253_1376,0.335267964819814
2023_1255_1376,0.14715430538901655
2023_1266_1376,0.7020911213711227
2023_1270_1376,0.3273042352821471
2023_1277_1376,0.514322165503257
2023_1280_1376,0.5041016111902539
2023_1287_1376,0.3593197966129071
2023_1301_1376,0.42249352608479634
2023_1304_1376,0.5114948293764254
2023_1305_1376,0.41612856435258466
2023_1307_1376,0.39369028356026736
2023_1314_1376,0.7802048047850872
2023_1321_1376,0.5079639774333478
2023_1324_1376,0.35156417462073114
2023_1332_1376,0.41143732093836083
2023_1345_1376,0.8308634521240987
2023_1355_1376,0.3679954766981462
2023_1359_1376,0.411309604425084
2023_1361_1376,0.6664673246784708
2023_1103_1388,0.4032078015966647
2023_1104_1388,0.5603438511297163
2023_1112_1388,0.5484411838237148
2023_1120_1388,0.5827298687381562
2023_1124_1388,0.7322779119455252
2023_1129_1388,0.4083921098489127
2023_1140_1388,0.3504078329545019
2023_1155_1388,0.35535607582352163
2023_1158_1388,0.35748125625032856
2023_1159_1388,0.37446271554285393
2023_1161_1388,0.3882294045949369
2023_1163_1388,0.8328574265300818
2023_1166_1388,0.7211815957693428
2023_1173_1388,0.2987666517831381
2023_1179_1388,0.41128950726508895
2023_1181_1388,0.577695373964553
2023_1182_1388,0.3626361247981022
2023_1194_1388,0.30267164750531866
2023_1196_1388,0.355431210564165
2023_1211_1388,0.3657506904170485
2023_1212_1388,0.12711032361764338
2023_1213_1388,0.30620544189298027
2023_1222_1388,0.8225644359904035
2023_1224_1388,0.11658420430120187
2023_1228_1388,0.7329095328490681
2023_1235_1388,0.5830019742828926
2023_1241_1388,0.3016751572991783
2023_1242_1388,0.5909718221684966
2023_1246_1388,0.6986019268058982
2023_1253_1388,0.332983023587593
2023_1255_1388,0.14929691273240725
2023_1266_1388,0.5791985694538972
2023_1270_1388,0.21256005646007575
2023_1277_1388,0.6753798145983545
2023_1280_1388,0.3260144802021442
2023_1287_1388,0.3562752744834388
2023_1301_1388,0.43393525163529434
2023_1304_1388,0.3323204479518367
2023_1305_1388,0.41951687400626403
2023_1307_1388,0.40192224401580656
2023_1314_1388,0.7721324829394888
2023_1321_1388,0.6706784004454694
2023_1324_1388,0.3487944920083324
2023_1332_1388,0.421819842818162
2023_1345_1388,0.8193927571450177
2023_1355_1388,0.36580997033799345
2023_1359_1388,0.3382467002729097
2023_1361_1388,0.33702888721238344
2023_1376_1388,0.3376153851781237
2023_1103_1389,0.5920315362677513
2023_1104_1389,0.7028765289185154
2023_1112_1389,0.9287949965031606
2023_1120_1389,0.7133958867611321
2023_1124_1389,0.7142011866287081
2023_1129_1389,0.6543067204584382
2023_1140_1389,0.6824890897516735
2023_1155_1389,0.6858321607316044
2023_1158_1389,0.6156181110161685
2023_1159_1389,0.5607370150284845
2023_1161_1389,0.6362676468954025
2023_1163_1389,0.9460543338362998
2023_1166_1389,0.7170475399950693
2023_1173_1389,0.6457818890618119
2023_1179_1389,0.6525868946767835
2023_1181_1389,0.7118699617364959
2023_1182_1389,0.619270144345016
2023_1194_1389,0.6647640020912722
2023_1196_1389,0.6848221824534357
2023_1211_1389,0.6911803333230692
2023_1212_1389,0.4300185817699943
2023_1213_1389,0.6186089173632928
2023_1222_1389,0.9409385841690525
2023_1224_1389,0.41182753487295815
2023_1228_1389,0.7124892417566857
2023_1235_1389,0.9453230240211609
2023_1241_1389,0.614174280271259
2023_1242_1389,0.7224530719450224
2023_1246_1389,0.7044521648323205
2023_1253_1389,0.5270334830087611
2023_1255_1389,0.47090967491029945
2023_1266_1389,0.942467121493894
2023_1270_1389,0.4961920003625784
2023_1277_1389,0.6867365180183451
2023_1280_1389,0.680643716850463
2023_1287_1389,0.5391797805927296
2023_1301_1389,0.6752405755553303
2023_1304_1389,0.6847823261107685
2023_1305_1389,0.6608405335679673
2023_1307_1389,0.6501379220553183
2023_1314_1389,0.9148392665025791
2023_1321_1389,0.6812860124810599
2023_1324_1389,0.5358255942147179
2023_1332_1389,0.6653018346681148
2023_1345_1389,0.9396090695060959
2023_1355_1389,0.5581750338917498
2023_1359_1389,0.5931168447500269
2023_1361_1389,0.673172851101508
2023_1376_1389,0.6738695844646364
2023_1388_1389,0.6773550664021928
2023_1103_1391,0.5955386504628761
2023_1104_1391,0.8610649800925403
2023_1112_1391,0.8628641057620383
2023_1120_1391,0.8747261471445972
2023_1124_1391,0.8751913652789737
2023_1129_1391,0.6584793123532634
2023_1140_1391,0.8394217743149391
2023_1155_1391,0.8403336360593218
2023_1158_1391,0.6194058273970461
2023_1159_1391,0.563683527543171
2023_1161_1391,0.6403748810125025
2023_1163_1391,0.9558611071844146
2023_1166_1391,0.8712717823175544
2023_1173_1391,0.8122640444886856
2023_1179_1391,0.6570988314934328
2023_1181_1391,0.8715517304587339
2023_1182_1391,0.6230003879183709
2023_1194_1391,0.8227722726463198
2023_1196_1391,0.8481521077127474
2023_1211_1391,0.8537211630699749
2023_1212_1391,0.43093969116888486
2023_1213_1391,0.6228276326665403
2023_1222_1391,0.9521956582887393
2023_1224_1391,0.41230476609479483
2023_1228_1391,0.8750626479056941
2023_1235_1391,0.8832027337785335
2023_1241_1391,0.6182539256970631
2023_1242_1391,0.8780755559775902
2023_1246_1391,0.8586386995321699
2023_1253_1391,0.5293177380456732
2023_1255_1391,0.47235624049842284
2023_1266_1391,0.8804554947814307
2023_1270_1391,0.4979103249334176
2023_1277_1391,0.843605490833298
2023_1280_1391,0.8364346441232141
2023_1287_1391,0.5417166950619927
2023_1301_1391,0.6796874723923034
2023_1304_1391,0.8416668497378407
2023_1305_1391,0.6652561112767296
2023_1307_1391,0.6544635854105064
2023_1314_1391,0.9327296556113731
2023_1321_1391,0.8398556634728698
2023_1324_1391,0.5382692116651946
2023_1332_1391,0.6697821516006554
2023_1345_1391,0.9511097620843838
2023_1355_1391,0.560975584314307
2023_1359_1391,0.5968106106673294
2023_1361_1391,0.8327878401830621
2023_1376_1391,0.8349963953652547
2023_1388_1391,0.8324014234040555
2023_1389_1391,0.501822365414703
2023_1103_1395,0.37936659421799773
2023_1104_1395,0.5821178303072866
2023_1112_1395,0.35246773359275585
2023_1120_1395,0.6073675743586859
2023_1124_1395,0.706615576265907
2023_1129_1395,0.4369127726240853
2023_1140_1395,0.47845710282548837
2023_1155_1395,0.48044237875204243
2023_1158_1395,0.3980457997924999
2023_1159_1395,0.35363001302720914
2023_1161_1395,0.42042378508715833
2023_1163_1395,0.8194919950830684
2023_1166_1395,0.6941397339304212
2023_1173_1395,0.4400272154914351
2023_1179_1395,0.444252316371242
2023_1181_1395,0.6011896580694616
2023_1182_1395,0.3981088399118859
2023_1194_1395,0.4581840097042209
2023_1196_1395,0.49014561934979434
2023_1211_1395,0.3285471158854809
2023_1212_1395,0.11194615501135065
2023_1213_1395,0.4122497071708752
2023_1222_1395,0.8091775661914717
2023_1224_1395,0.10341436145737
2023_1228_1395,0.7075445942070989
2023_1235_1395,0.3803666763945624
2023_1241_1395,0.40612827494521625
2023_1242_1395,0.6133913064699307
2023_1246_1395,0.6714547347067671
2023_1253_1395,0.31278112915833384
2023_1255_1395,0.13069622967346628
2023_1266_1395,0.37968678845784715
2023_1270_1395,0.3082257103959329
2023_1277_1395,0.48466927312286984
2023_1280_1395,0.4762444677572431
2023_1287_1395,0.33741755365943066
2023_1301_1395,0.4653695414352226
2023_1304_1395,0.4832281576828211
2023_1305_1395,0.44951386393658593
2023_1307_1395,0.4373515623890609
2023_1314_1395,0.7571391374202665
2023_1321_1395,0.4785381979006944
2023_1324_1395,0.32939343346821937
2023_1332_1395,0.45561647367186153
2023_1345_1395,0.8053666634818419
2023_1355_1395,0.34414873860126394
2023_1359_1395,0.38639954459052
2023_1361_1395,0.30047324846012907
2023_1376_1395,0.4709758065412987
2023_1388_1395,0.30606063266940564
2023_1389_1395,0.3064555275295726
2023_1391_1395,0.1461660628119109
2023_1103_1397,0.14448297373240782
2023_1104_1397,0.4399170153903151
2023_1112_1397,0.48415620737560144
2023_1120_1397,0.46387536517914474
2023_1124_1397,0.48314545877623
2023_1129_1397,0.2573825387741519
2023_1140_1397,0.32503684098776436
2023_1155_1397,0.3285169735023591
2023_1158_1397,0.19011216548079846
2023_1159_1397,0.12153431405129135
2023_1161_1397,0.23883511176151143
2023_1163_1397,0.6243321360334061
2023_1166_1397,0.47812082772619013
2023_1173_1397,0.28050490532964223
2023_1179_1397,0.25694059779693323
2023_1181_1397,0.45848441859844047
2023_1182_1397,0.1416152929281363
2023_1194_1397,0.24008205191041201
2023_1196_1397,0.3279594337662189
2023_1211_1397,0.4676220908891202
2023_1212_1397,0.09913413808808255
2023_1213_1397,0.2249523964225442
2023_1222_1397,0.6120067274079853
2023_1224_1397,0.092149054629295
2023_1228_1397,0.4823318725617811
2023_1235_1397,0.5222773447699165
2023_1241_1397,0.2205612669745917
2023_1242_1397,0.4734399461588555
2023_1246_1397,0.4557780561787915
2023_1253_1397,0.0798654409663494
2023_1255_1397,0.11532650533224555
2023_1266_1397,0.5172647874647871
2023_1270_1397,0.1411589596456891
2023_1277_1397,0.6138248595513179
2023_1280_1397,0.26173088024922936
2023_1287_1397,0.10822977099036087
2023_1301_1397,0.19299847573919887
2023_1304_1397,0.26804688520571396
2023_1305_1397,0.26566967826139204
2023_1307_1397,0.16591323698003907
2023_1314_1397,0.5628509397607055
2023_1321_1397,0.6099151100747917
2023_1324_1397,0.10877567001128088
2023_1332_1397,0.18133190815345707
2023_1345_1397,0.6110456775468899
2023_1355_1397,0.08855957123550774
2023_1359_1397,0.16879735897066112
2023_1361_1397,0.43656790771661347
2023_1376_1397,0.3151486051839273
2023_1388_1397,0.4363720896042483
2023_1389_1397,0.06479604190209544
2023_1391_1397,0.1285031953653462
2023_1395_1397,0.6330990528146252
2023_1103_1400,0.36054431847380586
2023_1104_1400,0.559271336283507
2023_1112_1400,0.6235052198291948
2023_1120_1400,0.5852953845804494
2023_1124_1400,0.5170885465402614
2023_1129_1400,0.3555426032809183
2023_1140_1400,0.6181479866887691
2023_1155_1400,0.6172707956525745
2023_1158_1400,0.37807381772598997
2023_1159_1400,0.3362089528616835
2023_1161_1400,0.33946518664219105
2023_1163_1400,0.6897556708762222
2023_1166_1400,0.5112505565864953
2023_1173_1400,0.4194855632464049
2023_1179_1400,0.35960196501631175
2023_1181_1400,0.5788289271310255
2023_1182_1400,0.5372950378776581
2023_1194_1400,0.4331699165663065
2023_1196_1400,0.4688877562527614
2023_1211_1400,0.6447599519003717
2023_1212_1400,0.10321271070625487
2023_1213_1400,0.39269573862173524
2023_1222_1400,0.6767873955450308
2023_1224_1400,0.09568993608295824
2023_1228_1400,0.5164117915558957
2023_1235_1400,0.6641422179090857
2023_1241_1400,0.3866586762186885
2023_1242_1400,0.591050018613145
2023_1246_1400,0.4882299990556592
2023_1253_1400,0.29642648099894103
2023_1255_1400,0.12033556854422285
2023_1266_1400,0.6571564807253367
2023_1270_1400,0.2936796281546597
2023_1277_1400,0.46277804832377345
2023_1280_1400,0.4523582306841807
2023_1287_1400,0.3209665578858929
2023_1301_1400,0.6028339143677965
2023_1304_1400,0.45997636290229477
2023_1305_1400,0.36576673567900747
2023_1307_1400,0.5806715193245314
2023_1314_1400,0.6213999904094408
2023_1321_1400,0.4568147961239388
2023_1324_1400,0.31293427805276325
2023_1332_1400,0.5972099742033548
2023_1345_1400,0.674644241668846
2023_1355_1400,0.32659812868480603
2023_1359_1400,0.3677771832803172
2023_1361_1400,0.6105051923133801
2023_1376_1400,0.6156888429328742
2023_1388_1400,0.6056379158369279
2023_1389_1400,0.2916496449905656
2023_1391_1400,0.13432276727753142
2023_1395_1400,0.4784994051634414
2023_1397_1400,0.638894089781467
2023_1103_1401,0.38275837865621143
2023_1104_1401,0.5890795290044154
2023_1112_1401,0.372568108068428
2023_1120_1401,0.6149027231420262
2023_1124_1401,0.7086138548620708
2023_1129_1401,0.44470425863796353
2023_1140_1401,0.48800982391875375
2023_1155_1401,0.4902161470163162
2023_1158_1401,0.40318213226332617
2023_1159_1401,0.3551459853421064
2023_1161_1401,0.42687642368895096
2023_1163_1401,0.8190502384994734
2023_1166_1401,0.696918170813076
2023_1173_1401,0.446861371446611
2023_1179_1401,0.4516827696892859
2023_1181_1401,0.6086637814941371
2023_1182_1401,0.403691297836532
2023_1194_1401,0.4657701205671038
2023_1196_1401,0.4998697583919763
2023_1211_1401,0.34850242930638464
2023_1212_1401,0.11696397898446026
2023_1213_1401,0.4169556008203256
2023_1222_1401,0.8083728785237667
2023_1224_1401,0.10758041726131819
2023_1228_1401,0.7092971552599151
2023_1235_1401,0.4023627149614747
2023_1241_1401,0.41059867354489327
2023_1242_1401,0.6215443937114139
2023_1246_1401,0.6735233376262025
2023_1253_1401,0.3145512454285457
2023_1255_1401,0.13736519093673216
2023_1266_1401,0.4011736841362889
2023_1270_1401,0.30679346527461687
2023_1277_1401,0.49449506383871666
2023_1280_1401,0.48491109384690023
2023_1287_1401,0.3378140564926942
2023_1301_1401,0.47447588274462954
2023_1304_1401,0.4921602752211747
2023_1305_1401,0.45762550000587665
2023_1307_1401,0.4447105115088219
2023_1314_1401,0.7565269043866171
2023_1321_1401,0.48800742098783684
2023_1324_1401,0.3303015971111842
2023_1332_1401,0.4640229171452701
2023_1345_1401,0.8050188698513797
2023_1355_1401,0.3463243426531543
2023_1359_1401,0.3893765628230497
2023_1361_1401,0.3188581460066021
2023_1376_1401,0.4799306829692355
2023_1388_1401,0.32421038341557556
2023_1389_1401,0.3057351196708835
2023_1391_1401,0.15407503477243445
2023_1395_1401,0.5102870849377924
2023_1397_1401,0.3875760068443671
2023_1400_1401,0.5326677605652453
2023_1103_1403,0.365522655764938
2023_1104_1403,0.6600905485886636
2023_1112_1403,0.6234408099247157
2023_1120_1403,0.6878976638476124
2023_1124_1403,0.5759541901388757
2023_1129_1403,0.3617742703619291
2023_1140_1403,0.30131526272794884
2023_1155_1403,0.30577650728422995
2023_1158_1403,0.3834358318575242
2023_1159_1403,0.34073230742136684
2023_1161_1403,0.34397152764846395
2023_1163_1403,0.8076660809071622
2023_1166_1403,0.5683944898595722
2023_1173_1403,0.2525245673466007
2023_1179_1403,0.3660517013187274
2023_1181_1403,0.6804752400420973
2023_1182_1403,0.3212866559868224
2023_1194_1403,0.439132427071148
2023_1196_1403,0.3061939542724872
2023_1211_1403,0.6518616197201346
